,dataset,label,count
546,NORA,rh.CS,25
547,NORA,rh.painfs_combined,66
548,NORA,lh.painfs_combined,70
549,NORA,lh.pmfs_combined,72
550,NORA,rh.pmfs_combined,72
551,NORA,lh.slos,9
552,NORA,lh.lTOS,80
553,NORA,lh.SPS,28
554,NORA,lh.mTOS,80
555,NORA,lh.IPS-PO,80
556,NORA,lh.temporal,72
557,NORA,lh.aipsJ,80
558,NORA,lh.IPS,80
559,NORA,lh.cSTS1,80
560,NORA,lh.cSTS2,80
561,NORA,lh.cSTS3,80
562,NORA,lh.STS,27
563,NORA,lh.LF,10
564,NORA,lh.CS,26
565,NORA,lh.cings,2
566,NORA,lh.sB,80
567,NORA,lh.pips,80
568,NORA,rh.SPS,30
569,NORA,lh.PIMFS_sulci,72
570,NORA,rh.PIMFS_sulci,72
571,NORA,lh.aparc.annot-001,72
572,NORA,lh.aparc.annot-002,72
573,NORA,lh.aparc.annot-003,72
574,NORA,lh.aparc.annot-005,72
575,NORA,lh.aparc.annot-006,72
576,NORA,lh.aparc.annot-007,72
577,NORA,lh.aparc.annot-008,72
578,NORA,lh.aparc.annot-009,72
579,NORA,lh.aparc.annot-010,72
580,NORA,lh.aparc.annot-011,72
581,NORA,lh.aparc.annot-012,72
582,NORA,lh.aparc.annot-013,72
583,NORA,lh.aparc.annot-014,72
584,NORA,lh.aparc.annot-015,72
585,NORA,lh.aparc.annot-016,72
586,NORA,lh.aparc.annot-017,72
587,NORA,lh.aparc.annot-019,72
588,NORA,rh.aparc.annot-007,72
589,NORA,rh.aparc.annot-008,72
590,NORA,rh.aparc.annot-009,72
591,NORA,rh.aparc.annot-010,72
592,NORA,rh.aparc.annot-011,72
593,NORA,rh.aparc.annot-012,72
594,NORA,rh.aparc.annot-013,72
595,NORA,rh.aparc.annot-014,72
596,NORA,rh.aparc.annot-015,72
597,NORA,rh.aparc.annot-016,72
598,NORA,rh.aparc.annot-017,72
599,NORA,rh.aparc.annot-018,72
600,NORA,rh.aparc.annot-019,72
601,NORA,rh.aparc.annot-020,72
602,NORA,rh.aparc.annot-021,72
603,NORA,rh.aparc.annot-022,72
604,NORA,rh.aparc.annot-023,72
605,NORA,rh.aparc.annot-024,72
606,NORA,rh.aparc.annot-025,72
607,NORA,rh.aparc.annot-026,72
608,NORA,rh.aparc.annot-027,72
609,NORA,rh.aparc.annot-028,72
610,NORA,rh.aparc.annot-029,72
611,NORA,rh.aparc.annot-030,72
612,NORA,rh.aparc.annot-031,72
613,NORA,rh.aparc.annot-032,72
614,NORA,rh.aparc.annot-033,72
615,NORA,rh.aparc.annot-034,72
616,NORA,rh.aparc.annot-035,72
617,NORA,lh.parietal,72
618,NORA,rh.lobesStrict,72
619,NORA,rh.frontal,72
620,NORA,rh.cingulate,72
621,NORA,rh.occipital,72
622,NORA,rh.temporal,72
623,NORA,rh.parietal,72
624,NORA,lh.lobes,72
625,NORA,rh.lobes,72
626,NORA,lh.postcentral,72
627,NORA,lh.precentral,72
628,NORA,rh.postcentral,72
629,NORA,rh.precentral,72
630,NORA,lh.test_lh,1
631,NORA,lh.slos1,75
632,NORA,lh.slos2,49
633,NORA,rh.slos1,79
634,NORA,lh.3,32
635,NORA,lh.DLPFC_VLPFC_lhpainfs2_manual,13
636,NORA,lh.DLPFC_VLPFC_lhpainfs_manual,13
637,NORA,lh.NORA_PCC_1,34
638,NORA,lh.NORA_PCC_1_v2,34
639,NORA,lh.NORA_PCC_3,31
640,NORA,lh.NORA_PCC_3_v2,31
641,NORA,lh.dlpfc_suppfigure,48
642,NORA,lh.NORA_ifrms_tertiary_1_v1,34
643,NORA,lh.NORA_ifrms_tertiary_3_v1,31
644,NORA,lh.WM_sulci,1
645,NORA,lh.dlpfc_suppfigure_final,48
646,NORA,lh.PAINFS,55
647,NORA,rh.PAINFS,55
648,NORA,lh.painfs_d,1
649,NORA,.label,2
650,NORA,lh.1,35
651,NORA,rh.1,32
652,NORA,lh.pfc_aparc,21
653,NORA,rh.ifs_i,1
654,NORA,rh.G&S_cingul-Ant,1
655,NORA,rh.G&S_cingul-Mid-Ant,1
656,NORA,rh.G&S_cingul-Mid-Post,1
657,NORA,rh.G&S_frontomargin,1
658,NORA,rh.G&S_occipital_inf,1
659,NORA,rh.G&S_paracentral,1
660,NORA,rh.G&S_subcentral,1
661,NORA,rh.G&S_transv_frontopol,1
662,NORA,rh.G_Ins_lg&S_cent_ins,1
663,NORA,rh.G_cingul-Post-dorsal,1
664,NORA,rh.G_cingul-Post-ventral,1
665,NORA,rh.G_cuneus,1
666,NORA,rh.G_front_inf-Opercular,1
667,NORA,rh.G_front_inf-Orbital,1
668,NORA,rh.G_front_inf-Triangul,1
669,NORA,rh.G_front_middle,1
670,NORA,rh.G_front_sup,1
671,NORA,rh.G_insular_short,1
672,NORA,rh.G_oc-temp_lat-fusifor,1
673,NORA,rh.G_oc-temp_med-Lingual,1
674,NORA,rh.G_oc-temp_med-Parahip,1
675,NORA,rh.G_occipital_middle,1
676,NORA,rh.G_occipital_sup,1
677,NORA,rh.G_orbital,1
678,NORA,rh.G_pariet_inf-Angular,1
679,NORA,rh.G_pariet_inf-Supramar,1
680,NORA,rh.G_parietal_sup,1
681,NORA,rh.G_postcentral,1
682,NORA,rh.G_precentral,1
683,NORA,rh.G_precuneus,1
684,NORA,rh.G_rectus,1
685,NORA,rh.G_subcallosal,1
686,NORA,rh.G_temp_sup-G_T_transv,1
687,NORA,rh.G_temp_sup-Lateral,1
688,NORA,rh.G_temp_sup-Plan_polar,1
689,NORA,rh.G_temp_sup-Plan_tempo,1
690,NORA,rh.G_temporal_inf,1
691,NORA,rh.G_temporal_middle,1
692,NORA,rh.Lat_Fis-ant-Horizont,1
693,NORA,rh.Lat_Fis-ant-Vertical,1
694,NORA,rh.Lat_Fis-post,1
695,NORA,rh.NORA_PCC_1,30
696,NORA,rh.NORA_PCC_1_v2,30
697,NORA,rh.NORA_PCC_sps_v3,6
698,NORA,rh.NORA_ifrms_tertiary_1_v1,30
699,NORA,rh.Pole_occipital,1
700,NORA,rh.Pole_temporal,1
701,NORA,rh.S_calcarine,1
702,NORA,rh.S_central,1
703,NORA,rh.S_cingul-Marginalis,1
704,NORA,rh.S_circular_insula_ant,1
705,NORA,rh.S_circular_insula_inf,1
706,NORA,rh.S_circular_insula_sup,1
707,NORA,rh.S_collat_transv_ant,1
708,NORA,rh.S_collat_transv_post,1
709,NORA,rh.S_front_inf,1
710,NORA,rh.S_front_middle,1
711,NORA,rh.S_front_sup,1
712,NORA,rh.S_interm_prim-Jensen,1
713,NORA,rh.S_intrapariet&P_trans,1
714,NORA,rh.S_oc-temp_lat,1
715,NORA,rh.S_oc-temp_med&Lingual,1
716,NORA,rh.S_oc_middle&Lunatus,1
717,NORA,rh.S_oc_sup&transversal,1
718,NORA,rh.S_occipital_ant,1
719,NORA,rh.S_orbital-H_Shaped,1
720,NORA,rh.S_orbital_lateral,1
721,NORA,rh.S_orbital_med-olfact,1
722,NORA,rh.S_parieto_occipital,1
723,NORA,rh.S_pericallosal,1
724,NORA,rh.S_postcentral,1
725,NORA,rh.S_precentral-inf-part,1
726,NORA,rh.S_precentral-sup-part,1
727,NORA,rh.S_suborbital,1
728,NORA,rh.S_subparietal,1
729,NORA,rh.S_temporal_inf,1
730,NORA,rh.S_temporal_sup,1
731,NORA,rh.S_temporal_transverse,1
732,NORA,rh.Unknown,1
733,NORA,rh.ifms_v,3
734,NORA,rh.imfs,3
735,NORA,lh.ifms_v,7
736,NORA,surfer,6
737,NORA,lh.prts_new,1
738,NORA,rh.prts_new,1
739,NORA,lh.painfs_a_new,1
740,NORA,lh.painfs_new,2
741,NORA,lh.slos3,18
742,NORA,lh.NORA_ifrms_v1,8
743,NORA,rh.NORA_ifrms_v1,8
744,NORA,lh.DLPFC_VLPFC_nopainfs_manual,27
745,NORA,rh.DLPFC_VLPFC_nopainfs_manual,27
746,NORA,rh.slos,7
747,NORA,rh.slos2,47
748,NORA,rh.slos3,22
749,NORA,lh.CingS,1
750,NORA,lh.4,14
751,NORA,lh.5,4
752,NORA,rh.4,15
753,NORA,lh.NORA_PCC_4,14
754,NORA,lh.NORA_PCC_4_v2,14
755,NORA,lh.NORA_PCC_5,4
756,NORA,lh.NORA_PCC_5_v2,4
757,NORA,lh.NORA_ifrms_tertiary_4_v1,14
758,NORA,lh.NORA_ifrms_tertiary_5_v1,4
759,NORA,rh.NORA_PCC_4,15
760,NORA,rh.NORA_PCC_4_v2,15
761,NORA,rh.NORA_ifrms_tertiary_4_v1,15
762,NORA,lh.WM_screenshot_nofix,1
763,NORA,rh.WM_PFC,1
764,NORA,lh.WM_PFC,1
765,NORA,manual_label,22
766,NORA,manual_labels,22
767,NORA,rh.IPCS,1
768,NORA,lh.IPCS,1
769,NORA,rh.MFS,1
770,NORA,lh.SPCS,1
771,NORA,rh.SPCS,1
772,NORA,lh.ascs,1
773,NORA,rh.he,1
774,NORA,rh.pain_fs,1
775,NORA,lh.infs_v_new,5
776,NORA,lh.INFS_V_FIX,3
777,NORA,lh.INFS_V,3
778,NORA,lh.trs,1
779,NORA,rh.cs,1
780,NORA,today_rh.IPS,1
781,NORA,lh.LOS,1
782,NORA,lh.sB.annot,1
783,NORA,error,6
784,NORA,rh.painfs_;,1
785,NORA,rh.NORA_sfs_p,4
786,NORA,rhtfs,1
787,NORA,lh.NORA_PCC_sps_v3,6
788,NORA,lh.sfs_p_new,1
789,NORA,lh.infs_h_new,3
790,NORA,lh.INFS_H_FIX,3
791,NORA,lh.SFS_P_FIX,1
792,NORA,lh.pMFS,8
793,NORA,lh.iMFS,8
794,NORA,lh.aMFS,7
795,NORA,rh.iMFS,9
796,NORA,lh.lfms_new,1
797,NORA,lh.NORA_pmfs_a,2
798,NORA,rh.NORA_sprs,2
799,NORA,lh.slos4,3
800,NORA,rh.slos4,7
801,NORA,lh.aald,1
802,NORA,lh.NORA_sprs,2
803,NORA,rh.trs,1
804,NORA,lh.ALL_DLPFC_VLPFC_SULCI,91
805,NORA,rh.ALL_DLPFC_VLPFC_SULCI,91
806,NORA,rh.INSULA,96
807,NORA,lh.INSULA,96
808,NORA,rh.5,7
809,NORA,rh.NORA_PCC_5,7
810,NORA,rh.NORA_PCC_5_v2,7
811,NORA,rh.NORA_ifrms_tertiary_5_v1,7
812,NORA,lh.pfms_a,1
813,NORA,lh.pfms_i,1
814,NORA,lh.pfms_p,1
815,NORA,rh.mfmfs,1
816,NORA,rh.pMFS,7
817,NORA,rh.aMFS,8
818,NORA,rh.DLPFC_VLPFC_rhpainfs_manual,7
819,NORA,rh.central.thresh,1
820,NORA,painfs_p,1
821,NORA,lh.fps,1
822,NORA,lh.acsfs,1
823,NORA,lh.imfs,3
824,NORA,rh.mFS.labelrh.IFS,1
825,NORA,rh.fps,2
826,NORA,rh.cental,1
827,NORA,lh.sprs_new,1
828,NORA,lh.SPRS_FIX,1
829,NORA,lh.IMFS,1
830,NORA,rh.painfs_p_new,2
831,NORA,rh.painfs_new,3
832,NORA,rh.NORA_pmfs_a,3
833,NORA,lh.pmsf_a,1
834,NORA,lh.pmsf_i,1
835,NORA,lh.pmsf_p,1
836,NORA,test,3
837,NORA,lh.ifms_new,5
838,NORA,rh.lfmss,1
839,NORA,rh.ifs_new_new,1
840,NORA,lh.central.annot,1
841,NORA,lh.sprsl,1
842,NORA,rh.acfs,4
843,NORA,rh.nTOS,2
844,NORA,rh.ifms_new,4
845,NORA,lh.sfpams,1
846,NORA,rh.sprslabel,1
847,NORA,rh.painfs_a_new,3
848,NORA,lh.prcus4,1
849,NORA,lh.acfs,1
850,NORA,lh.v_ifms,2
851,NORA,rh.v_ifms,2
852,NORA,lh.infsh_h,1
853,NORA,lh.painfs_alabel,1
854,NORA,rh.mfms_v,1
855,NORA,lh.IPs,1
856,NORA,rh.STS2,1
857,NORA,rh.6,1
858,NORA,rh.NORA_PCC_6,1
859,NORA,rh.NORA_PCC_6_v2,1
860,NORA,rh.NORA_ifrms_tertiary_6_v1,1
861,NORA,lh.testing,1
862,NORA,sfs_p,1
863,NORA,Link to lh.imfs,1
864,NORA,lh.imfs_v,1
865,NORA,cross,2
866,NORA,rh.rs,1
867,NORA,lh.tst,2
868,NORA,rh.test,1
869,NORA,rh.prt,1
870,NORA,lh.aparc.annot,1
871,NORA,lh.aparc.annot.p,1
872,NORA,lh.aparc.a2009s.annot,1
873,NORA,lh.aparc.a2009s.annot.p,1
874,NORA,rh.aparc.annot,1
875,NORA,rh.aparc.annot.p,1
876,NORA,rh.aparc.a2009s.annot,1
877,NORA,rh.aparc.a2009s.annot.p,1
